Date,Open,High,Low,Close,Adj Close,Volume
2018-04-29,11983.032227,12220.323242,11787.255859,12094.098633,12094.098633,11367252247
2018-04-30,12103.125977,12178.124023,11785.766602,11857.473633,11857.473633,11130374144
2018-05-01,11871.486328,11878.996094,11415.218750,11709.720703,11709.720703,9904288859
2018-05-02,11691.216797,11915.917969,11579.044922,11897.711914,11897.711914,9736421547
2018-05-03,11895.200195,12589.874023,11805.854492,12515.988281,12515.988281,13111276316
2018-05-04,12453.870117,12590.720703,12313.166016,12457.715820,12457.715820,10553337142
2018-05-05,12457.099609,12796.411133,12450.473633,12659.836914,12659.836914,9826621143
2018-05-06,12643.346680,12765.126953,12155.274414,12412.210938,12412.210938,9284963415
2018-05-07,12400.473633,12425.449219,11873.593750,12068.687500,12068.687500,9520539946
2018-05-08,12078.808594,12196.538086,11838.716797,11956.322266,11956.322266,9601326827
2018-05-09,11941.963867,12033.441406,11691.432617,11978.193359,11978.193359,9282940513
2018-05-10,11979.195313,12007.199219,11544.743164,11550.016602,11550.016602,8820546284
2018-05-11,11561.535156,11561.535156,10738.193359,10798.354492,10798.354492,10858515030
2018-05-12,10798.291016,11084.089844,10519.500977,10879.455078,10879.455078,8725909419
2018-05-13,10893.014648,11214.351563,10739.038086,11150.068359,11150.068359,7497819992
2018-05-14,11136.212891,11372.274414,10700.959961,11154.875977,11154.875977,9423902448
2018-05-15,11140.032227,11314.742188,10887.679688,10954.560547,10954.560547,8631590015
2018-05-16,10946.876953,10944.393555,10511.227539,10694.528320,10694.528320,8638885342
2018-05-17,10696.086914,10773.975586,10338.268555,10387.440430,10387.440430,7523384811
2018-05-18,10384.245117,10652.102539,10230.098633,10625.598633,10625.598633,7423124150
2018-05-19,10631.729492,10781.538086,10538.518555,10620.717773,10620.717773,6068628555
2018-05-20,10620.473633,11024.958984,10566.708008,10962.511719,10962.511719,6684527921
2018-05-21,10974.204102,11023.796875,10719.064453,10756.101563,10756.101563,6586015326
2018-05-22,10757.225586,10755.647461,10255.467773,10303.127930,10303.127930,6581537437
2018-05-23,10297.107422,10326.074219,9673.152344,9700.461914,9700.461914,8331352684
2018-05-24,9704.697266,9944.101563,9427.846680,9776.287109,9776.287109,7794420094
2018-05-25,9782.678711,9884.886719,9558.696289,9700.994141,9700.994141,6313088416
2018-05-26,9709.215820,9850.163086,9531.074219,9539.840820,9539.840820,5254442185
2018-05-27,9547.881836,9573.378906,9429.708008,9561.002930,9561.002930,5263740269
2018-05-28,9565.011719,9632.152344,9227.606445,9270.365234,9270.365234,6548243543
2018-05-29,9261.881836,9794.882813,9209.375000,9735.290039,9735.290039,7377313573
2018-05-30,9731.564453,9863.320313,9403.095703,9545.523438,9545.523438,6344169593
2018-05-31,9545.045898,9862.656250,9478.190430,9700.453125,9700.453125,6636557217
2018-06-01,9708.906250,9842.801758,9605.097656,9766.177734,9766.177734,6373290990
2018-06-02,9760.052734,9966.099609,9708.951172,9898.267578,9898.267578,6396393293
2018-06-03,9883.556641,10042.583008,9858.886719,10001.583984,10001.583984,6285455246
2018-06-04,10004.537109,10038.870117,9663.186523,9710.950195,9710.950195,6452673488
2018-06-05,9693.413086,9912.504883,9568.019531,9879.612305,9879.612305,6421483618
2018-06-06,9869.530273,9942.316406,9712.851563,9908.077148,9908.077148,6074130363
2018-06-07,9903.986328,10015.655273,9902.456055,9967.124023,9967.124023,5823016897
2018-06-08,9976.080078,9987.631836,9819.117188,9852.159180,9852.159180,5462455994
2018-06-09,9861.979492,9927.954102,9732.071289,9732.071289,9732.071289,4968408886
2018-06-10,9690.167969,9690.167969,8700.321289,8799.432617,8799.432617,7527135945
2018-06-11,8816.639648,8972.869141,8694.474609,8970.016602,8970.016602,6162681837
2018-06-12,8968.587891,8978.966797,8512.554688,8566.941406,8566.941406,6057675612
2018-06-13,8585.838867,8633.758789,8150.576172,8237.725586,8237.725586,6554413593
2018-06-14,8228.449219,8787.695313,8220.862305,8752.051758,8752.051758,6737362702
2018-06-15,8750.386719,8762.904297,8492.065430,8522.040039,8522.040039,5220719198
2018-06-16,8520.548828,8701.427734,8450.382813,8645.556641,8645.556641,4215985131
2018-06-17,8639.444336,8696.965820,8576.436523,8576.436523,8576.436523,4096064750
2018-06-18,8590.688477,8963.989258,8495.435547,8897.370117,8897.370117,5336187120
2018-06-19,8907.372070,9054.139648,8864.475586,8988.449219,8988.449219,5386518582
2018-06-20,8989.538086,9071.993164,8783.882813,9016.199219,9016.199219,5173835520
2018-06-21,9020.909180,9061.274414,8943.934570,8962.667969,8962.667969,4700095313
2018-06-22,8973.508789,8974.965820,7969.557129,8071.839844,8071.839844,6739891972
2018-06-23,8080.344727,8259.090820,8056.077637,8176.378418,8176.378418,4552728448
2018-06-24,8178.766602,8257.710938,7730.480957,8196.197266,8196.197266,6063486343
2018-06-25,8194.524414,8427.423828,8129.383301,8309.535156,8309.535156,7314427376
2018-06-26,8315.344727,8354.590820,8102.143555,8102.143555,8102.143555,4360768726
2018-06-27,8089.817871,8239.793945,8042.421875,8206.838867,8206.838867,4393531510
2018-06-28,8201.546875,8223.922852,7784.727539,7823.829102,7823.829102,4595875425
2018-06-29,7816.791504,8225.316406,7717.779297,8168.358398,8168.358398,5210039749
2018-06-30,8162.999512,8493.093750,8162.999512,8412.293945,8412.293945,5968814790
2018-07-01,8422.382813,8450.191406,8261.611328,8396.076172,8396.076172,6295604038
2018-07-02,8388.923828,8828.710938,8312.173828,8722.119141,8722.119141,5798231654
2018-07-03,8699.015625,8800.871094,8473.632813,8580.534180,8580.534180,6139882256
2018-07-04,8608.498047,8899.657227,8466.874023,8665.881836,8665.881836,5486082210
2018-07-05,8668.718750,8870.920898,8600.333984,8722.501953,8722.501953,6568001764
2018-07-06,8721.911133,8764.159180,8573.977539,8728.270508,8728.270508,5642228200
2018-07-07,8722.005859,8977.413086,8604.988281,8968.178711,8968.178711,5180696616
2018-07-08,8969.316406,9006.082031,8838.503906,8869.718750,8869.718750,4433903437
2018-07-09,8871.290039,8965.509766,8818.298828,8838.434570,8838.434570,4874468325
2018-07-10,8835.104492,8865.062500,8305.426758,8318.187500,8318.187500,5325298368
2018-07-11,8319.264648,8460.298828,8318.871094,8444.214844,8444.214844,4813037503
2018-07-12,8446.947266,8450.569336,8079.210449,8200.228516,8200.228516,4963428952
2018-07-13,8208.416992,8302.790039,8146.511230,8206.778320,8206.778320,5006384324
2018-07-14,8219.210938,8285.898438,8172.796875,8256.863281,8256.863281,3846380273
2018-07-15,8252.364258,8424.391602,8231.064453,8366.742188,8366.742188,4322351134
2018-07-16,8363.282227,8855.962891,8364.553711,8855.962891,8855.962891,6207810796
2018-07-17,8853.204102,9748.202148,8767.625977,9665.237305,9665.237305,7870966665
2018-07-18,9657.685547,9927.349609,9585.466797,9705.842773,9705.842773,8036970520
2018-07-19,9715.614258,9938.403320,9608.850586,9898.069336,9898.069336,6775976495
2018-07-20,9898.785156,9989.269531,9626.424805,9667.003906,9667.003906,6489515468
2018-07-21,9665.150391,9776.778320,9546.438477,9752.657227,9752.657227,4898628740
2018-07-22,9750.698242,9898.082031,9697.909180,9733.059570,9733.059570,4848443646
2018-07-23,9728.099609,10235.065430,9721.480469,10153.218750,10153.218750,6757936416
2018-07-24,10160.328125,11075.386719,10151.996094,11075.386719,11075.386719,9567978854
2018-07-25,11016.739258,11067.342773,10594.749023,10666.896484,10666.896484,7621232603
2018-07-26,10660.977539,10798.155273,10299.049805,10388.739258,10388.739258,6400660980
2018-07-27,10387.197266,10793.512695,10237.158203,10655.337891,10655.337891,6780623316
2018-07-28,10660.623047,10730.818359,10584.554688,10690.755859,10690.755859,5205318854
2018-07-29,10708.595703,10795.298828,10624.240234,10736.595703,10736.595703,5365633037
2018-07-30,10740.671875,10760.503906,10300.667969,10656.710938,10656.710938,7231808780
2018-07-31,10657.649414,10655.625000,10020.632813,10129.354492,10129.354492,6883835307
2018-08-01,10114.512695,10112.958984,9754.183594,9911.620117,9911.620117,6236426238
2018-08-02,9923.683594,10022.744141,9797.776367,9854.699219,9854.699219,5488035453
2018-08-03,9848.174805,9848.930664,9533.840820,9655.786133,9655.786133,6009742420
2018-08-04,9661.344727,9737.740234,9070.910156,9134.265625,9134.265625,5543784932
2018-08-05,9131.966797,9228.628906,9014.581055,9198.212891,9198.212891,4787625843
2018-08-06,9191.003906,9313.648438,8959.769531,9035.949219,9035.949219,5102884820
2018-08-07,9044.424805,9314.111328,8809.152344,8817.548828,8817.548828,6114331960
2018-08-08,8809.362305,8804.639648,8101.557617,8209.521484,8209.521484,6593381417
2018-08-09,8209.208984,8645.915039,8140.038574,8567.599609,8567.599609,5565926976
2018-08-10,8571.759766,8599.617188,8047.619141,8126.708984,8126.708984,5950685520
2018-08-11,8128.127930,8482.842773,8027.265625,8272.588867,8272.588867,5318874900
2018-08-12,8256.715820,8436.003906,8196.075195,8313.705078,8313.705078,7449237225
2018-08-13,8338.253906,8592.952148,8181.218750,8269.338867,8269.338867,5362674138
2018-08-14,8256.326172,8256.065430,7831.629395,8094.961426,8094.961426,6922429690
2018-08-15,8123.308105,8655.958008,8124.552246,8290.026367,8290.026367,6433110845
2018-08-16,8271.248047,8498.411133,8251.596680,8336.504883,8336.504883,5696200720
2018-08-17,8344.637695,8593.454102,8325.557617,8591.012695,8591.012695,6518348445
2018-08-18,8594.667969,8638.950195,8294.794922,8386.218750,8386.218750,5201790860
2018-08-19,8384.665039,8539.255859,8305.003906,8496.276367,8496.276367,4324056903
2018-08-20,8489.015625,8537.217773,8213.130859,8226.323242,8226.323242,4779290400
2018-08-21,8216.595703,8476.484375,8211.015625,8457.450195,8457.450195,4401816412
2018-08-22,8454.178711,8885.685547,8196.202148,8294.824219,8294.824219,6072277488
2018-08-23,8287.838867,8568.766602,8287.202148,8558.079102,8558.079102,4486925328
2018-08-24,8579.870117,8749.387695,8505.419922,8749.387695,8749.387695,5335361640
2018-08-25,8749.375000,8840.098633,8724.650391,8805.673828,8805.673828,4313005200
2018-08-26,8794.541016,8820.724609,8620.216797,8726.145508,8726.145508,4287445500
2018-08-27,8730.750977,8921.116211,8707.995117,8921.116211,8921.116211,5207820200
2018-08-28,8929.461914,9189.817383,8927.083008,9169.813477,9169.813477,6021574468
2018-08-29,9163.907227,9198.208008,9008.390625,9093.655273,9093.655273,5349843552
2018-08-30,9089.267578,9134.378906,8870.060547,9061.231445,9061.231445,5795530125
2018-08-31,9055.700195,9206.784180,9041.189453,9172.782227,9172.782227,5859630210
2018-09-01,9182.205078,9439.600586,9173.394531,9375.681641,9375.681641,5364859570
2018-09-02,9370.898438,9523.044922,9296.057617,9497.445313,9497.445313,5653946286
2018-09-03,9505.685547,9579.183594,9408.077148,9503.418945,9503.418945,5350877840
2018-09-04,9507.266602,9731.077148,9508.979492,9698.250977,9698.250977,5630093336
2018-09-05,9697.987305,9728.345703,8949.553711,8949.553711,8949.553711,7642106050
2018-09-06,8899.896484,8895.843750,8431.813477,8588.470703,8588.470703,7265572438
2018-09-07,8588.141602,8610.373047,8395.251953,8504.843750,8504.843750,5608480668
2018-09-08,8495.769531,8593.192383,8150.358398,8187.786133,8187.786133,5043487406
2018-09-09,8184.367188,8477.476563,8155.224609,8298.862305,8298.862305,4836246319
2018-09-10,8299.797852,8400.311523,8288.823242,8328.619141,8328.619141,4887012780
2018-09-11,8331.487305,8412.020508,8219.655273,8257.383789,8257.383789,5029137433
2018-09-12,8251.910156,8273.031250,8184.713379,8255.434570,8255.434570,5282279731
2018-09-13,8258.605469,8506.489258,8257.970703,8473.154297,8473.154297,5474604091
2018-09-14,8470.684570,8568.993164,8389.147461,8491.271484,8491.271484,5314575636
2018-09-15,8486.956055,8555.170898,8466.290039,8531.024414,8531.024414,4193411940
2018-09-16,8522.523438,8532.497070,8422.678711,8501.009766,8501.009766,4270253412
2018-09-17,8496.939453,8527.780273,8154.800293,8203.875000,8203.875000,5107869758
2018-09-18,8203.496094,8301.987305,8163.593750,8264.212891,8264.212891,5421994739
2018-09-19,8264.926758,8330.765625,8021.175293,8265.633789,8265.633789,5724405012
2018-09-20,8266.034180,8428.131836,8254.824219,8416.222656,8416.222656,5612962007
2018-09-21,8408.735352,8777.017578,8383.084961,8702.612305,8702.612305,8440291694
2018-09-22,8702.741211,8805.481445,8549.944336,8685.853516,8685.853516,5827188529
2018-09-23,8677.247070,8748.976563,8630.859375,8668.457031,8668.457031,5422120814
2018-09-24,8660.886719,8681.720703,8521.718750,8540.990234,8540.990234,5409574757
2018-09-25,8551.647461,8550.960938,8264.611328,8352.085938,8352.085938,6123267387
2018-09-26,8360.273438,8538.316406,8283.354492,8466.589844,8466.589844,5784264735
2018-09-27,8466.967773,8753.410156,8436.979492,8704.779297,8704.779297,6006105340
2018-09-28,8707.386719,8829.481445,8533.264648,8581.266602,8581.266602,6476417318
2018-09-29,8579.935547,8579.935547,8410.161133,8526.800781,8526.800781,5635950145
2018-09-30,8530.353516,8533.397461,8434.188477,8509.995117,8509.995117,5140604524
2018-10-01,8502.661133,8546.330078,8392.515625,8441.632813,8441.632813,5125442545
2018-10-02,8446.269531,8467.453125,8379.168945,8405.903320,8405.903320,5102008177
2018-10-03,8403.031250,8432.838867,8284.199219,8376.350586,8376.350586,5007461836
2018-10-04,8370.322266,8536.475586,8368.742188,8500.042969,8500.042969,4960953033
2018-10-05,8496.759766,8578.594727,8478.403320,8577.118164,8577.118164,4755150457
2018-10-06,8577.079102,8584.966797,8519.250977,8532.862305,8532.862305,4221858682
2018-10-07,8535.932617,8601.208008,8492.585938,8550.721680,8550.721680,4282036321
2018-10-08,8547.147461,8647.874023,8551.995117,8620.225586,8620.225586,5156743490
2018-10-09,8621.327148,8628.484375,8568.216797,8593.716797,8593.716797,4632565562
2018-10-10,8590.675781,8592.136719,8456.614258,8599.444336,8599.444336,4945947595
2018-10-11,8601.024414,8597.276367,8135.530762,8152.274902,8152.274902,6752003249
2018-10-12,8130.135742,8229.233398,8126.806641,8181.104980,8181.104980,4933112772
2018-10-13,8185.668457,8225.344727,8161.847168,8195.981445,8195.981445,3995032517
2018-10-14,8199.241211,8283.639648,8188.367188,8192.583984,8192.583984,4017965826
2018-10-15,8194.810547,9068.438477,8154.634766,8567.546875,8567.546875,9573112049
2018-10-16,8573.872070,8670.208008,8500.395508,8533.024414,8533.024414,5271344637
2018-10-17,8525.792969,8552.824219,8463.704102,8525.396484,8525.396484,5325964258
2018-10-18,8522.660156,8564.991211,8440.199219,8470.085938,8470.085938,5131817534
2018-10-19,8471.864258,8479.603516,8441.067383,8479.391602,8479.391602,4693691433
2018-10-20,8473.502930,8521.765625,8457.870117,8510.579102,8510.579102,4431732232
2018-10-21,8511.758789,8599.714844,8493.280273,8480.216797,8480.216797,4256375856
2018-10-22,8485.056641,8560.605469,8454.876953,8486.508789,8486.508789,4804839125
2018-10-23,8467.147461,8511.142578,8438.841797,8471.543945,8471.543945,4861456282
2018-10-24,8475.586914,8531.454102,8462.433594,8479.247070,8479.247070,4470341614
2018-10-25,8462.338867,8500.530273,8395.644531,8465.450195,8465.450195,4222797280
2018-10-26,8456.514648,8536.979492,8472.884766,8494.820313,8494.820313,4337511152
2018-10-27,8502.810547,8537.669922,8466.979492,8502.207031,8502.207031,4451916854
2018-10-28,8505.198242,8512.459961,8470.329102,8494.511719,8494.511719,4511786372
2018-10-29,8502.680664,8518.688477,8283.234375,8314.287109,8314.287109,5514179436
2018-10-30,8320.476563,8349.879883,8270.132813,8308.161133,8308.161133,4959370163
2018-10-31,8311.729492,8328.663086,8289.326172,8313.848633,8313.848633,5515588015
2018-11-01,8313.990234,8604.349609,8304.253906,8347.704102,8347.704102,4959843346
2018-11-02,8350.746094,8393.012695,8297.416016,8381.953125,8381.953125,5556361184
2018-11-03,8380.377930,8397.211914,8321.506836,8346.291016,8346.291016,4800318612
2018-11-04,8351.814453,8368.881836,8258.802734,8352.506836,8352.506836,5750772549
2018-11-05,8335.839844,8491.193359,8338.951172,8416.495117,8416.495117,5473371540
2018-11-06,8435.010742,8481.793945,8399.059570,8478.661133,8478.661133,6167773191
2018-11-07,8484.750977,8591.821289,8484.501953,8567.315430,8567.315430,6482760176
2018-11-08,8556.337891,8577.289063,8465.346680,8483.118164,8483.118164,6132269668
2018-11-09,8467.219727,8492.957031,8410.732422,8437.044922,8437.044922,5743266353
2018-11-10,8437.718750,8504.798828,8436.635742,8467.726563,8467.726563,4895390972
2018-11-11,8473.553711,8486.262695,8390.149414,8458.965820,8458.965820,5197156373
2018-11-12,8459.483398,8483.441406,8423.654297,8435.529297,8435.529297,5687578001
2018-11-13,8440.429688,8466.377930,8389.703125,8410.743164,8410.743164,5956500690
2018-11-14,8399.832031,8438.073242,7336.455566,7605.792480,7605.792480,9806791842
2018-11-15,7602.876953,7650.978027,7087.808105,7440.827637,7440.827637,9264281879
2018-11-16,7437.257324,7452.275391,7230.264648,7330.995117,7330.995117,6941498064
2018-11-17,7334.979004,7334.979004,7257.376953,7302.566406,7302.566406,5657575069
2018-11-18,7309.679199,7434.610352,7309.679199,7394.516602,7394.516602,5469654745
2018-11-19,7391.370605,7391.370605,6378.451660,6416.970215,6416.970215,9272860410
2018-11-20,6406.476563,6523.498535,5684.473633,5923.880859,5923.880859,11215104089
2018-11-21,5942.963867,6213.082031,5783.184082,6088.827148,6088.827148,8097126844
2018-11-22,6101.591309,6127.022949,5758.475586,5758.871094,5758.871094,6027204652
2018-11-23,5751.959473,5811.407715,5537.340820,5753.913086,5753.913086,6447991851
2018-11-24,5754.680664,5841.245117,5024.981445,5138.320313,5138.320313,6195891975
2018-11-25,5138.346680,5450.468750,4745.909668,5303.918945,5303.918945,9028157992
2018-11-26,5311.724609,5421.478027,4820.563477,5009.055176,5009.055176,8584820059
2018-11-27,4991.559570,5136.241699,4854.060059,5079.486816,5079.486816,7975046294
2018-11-28,5082.260742,5821.861328,5082.260742,5651.852539,5651.852539,9664790108
2018-11-29,5666.847168,5872.507813,5501.160645,5680.485352,5680.485352,8633675409
2018-11-30,5695.181152,5744.868164,5246.831543,5338.423340,5338.423340,8037021927
2018-12-01,5347.985840,5726.598145,5275.225586,5603.827637,5603.827637,7147017618
2018-12-02,5585.294922,5719.300293,5465.957031,5487.615234,5487.615234,6975969195
2018-12-03,5496.423340,5512.640625,5067.276855,5139.602539,5139.602539,6717383753
2018-12-04,5129.609863,5383.382324,5050.567871,5246.239746,5246.239746,6666455545
2018-12-05,5248.682617,5266.653320,5017.814941,5017.814941,5017.814941,7087615020
2018-12-06,5016.843750,5202.955566,4715.793945,4715.793945,4715.793945,7872822141
2018-12-07,4704.763672,4704.763672,4363.009277,4556.553223,4556.553223,9107432243
2018-12-08,4559.182129,4671.276855,4464.239258,4631.401367,4631.401367,7068149389
2018-12-09,4627.554688,4910.139160,4622.047852,4815.591309,4815.591309,6591859792
2018-12-10,4814.167969,4854.782227,4653.758789,4692.000488,4692.000488,6725863781
2018-12-11,4686.023926,4709.459473,4550.873047,4582.441406,4582.441406,6284741498
2018-12-12,4577.552246,4711.126465,4564.910156,4655.430664,4655.430664,5526470123
2018-12-13,4656.266602,4660.267578,4403.550293,4423.692871,4423.692871,5798315362
2018-12-14,4421.486816,4446.395508,4294.826660,4339.579590,4339.579590,5852288249
2018-12-15,4341.604004,4383.602051,4271.081055,4331.919922,4331.919922,4753502762
2018-12-16,4331.268555,4424.254883,4327.982910,4353.658203,4353.658203,5011370251
2018-12-17,4354.243164,4828.186523,4353.166504,4756.118164,4756.118164,7255499962
2018-12-18,4754.673828,4981.820313,4676.834473,4974.987793,4974.987793,7956791869
2018-12-19,4988.745117,5314.513184,4959.287598,5047.406250,5047.406250,9176926839
2018-12-20,5042.899902,5667.316406,5026.586914,5581.309570,5581.309570,12051222806
2018-12-21,5580.227051,5668.278809,5235.842773,5299.509766,5299.509766,9800570486
2018-12-22,5301.604492,5460.319824,5244.726563,5460.319824,5460.319824,7625360293
2018-12-23,5469.585938,5557.634277,5405.609375,5437.609375,5437.609375,8364190696
2018-12-24,5439.851074,5800.261230,5439.851074,5551.193848,5551.193848,9855349142
2018-12-25,5554.894531,5566.097656,5175.476074,5184.282715,5184.282715,8367439527
2018-12-26,5189.685547,5297.421875,5127.618164,5236.065430,5236.065430,7230490512
2018-12-27,5232.161621,5263.898926,4964.254883,4978.065918,4978.065918,6987619374
2018-12-28,4976.131836,5397.427734,4960.190430,5350.458984,5350.458984,7678905932
2018-12-29,5362.149414,5404.783203,5209.318359,5209.318359,5209.318359,6806372426
2018-12-30,5212.012695,5321.208984,5177.698242,5268.326660,5268.326660,6501105953
2018-12-31,5268.800293,5279.147461,5084.184570,5107.154297,5107.154297,6361380138
2019-01-01,5112.630371,5246.870117,5057.234375,5237.353027,5237.353027,5892350858
